fairness_name,dataset_name,num_epochs,learning_rate,CUSTOM_MAX,train_size,test_size,eta,gamma_0,gamma_1,information_0,information_1,feature_size_0,feature_size_1,fairness_weight,objective_loss_train,alpha_loss_train_00,alpha_loss_train_01,alpha_loss_train_10,alpha_loss_train_11,objective_loss_test,alpha_loss_test_00,alpha_loss_test_01,alpha_loss_test_10,alpha_loss_test_11,timestamp
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,0.5494464013827624,0.369865357875824,0.018918216228485107,0.020980149507522583,0.012717276811599731,0.04843369126319885,0.41899925470352173,0.025082126259803772,0.029469728469848633,0.02735382318496704,0.12523987889289856,1697213621000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,0.6037826959849352,0.3742429316043854,0.019283398985862732,0.021385103464126587,0.011610418558120728,0.044218510389328,0.42156878113746643,0.025364190340042114,0.029801160097122192,0.025193065404891968,0.11534658074378967,1697213629000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,0.6634924590522101,0.37616780400276184,0.017305850982666016,0.019192025065422058,0.011409401893615723,0.043452829122543335,0.423521488904953,0.022743776440620422,0.026722311973571777,0.024377137422561646,0.11161094903945923,1697213637000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,0.7291070879416733,0.38067102432250977,0.017685726284980774,0.019613325595855713,0.00827839970588684,0.03152844309806824,0.424614816904068,0.023254066705703735,0.02732187509536743,0.021939188241958618,0.1004490852355957,1697213645000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,0.8012105313844353,0.38110628724098206,0.01728247106075287,0.01916615664958954,0.010096430778503418,0.038452088832855225,0.423370361328125,0.023180440068244934,0.02723538875579834,0.02279689908027649,0.10437580943107605,1697213653000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,0.8804444864382975,0.38606226444244385,0.01589345932006836,0.017625734210014343,0.009038150310516357,0.03442186117172241,0.42424944043159485,0.021178394556045532,0.024883151054382324,0.021452218294143677,0.0982191264629364,1697213662000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,0.9675141093816337,0.3919881284236908,0.014147385954856873,0.01568932831287384,0.006163924932479858,0.023475319147109985,0.4298921823501587,0.01884324848651886,0.02213948965072632,0.019102632999420166,0.08746165037155151,1697213670000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,1.063194291373574,0.395967036485672,0.013882949948310852,0.015396103262901306,0.006220459938049316,0.023690372705459595,0.4314759075641632,0.019513264298439026,0.022926703095436096,0.017245888710021973,0.0789603590965271,1697213678000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,1.1683365547318127,0.3999030292034149,0.01171843707561493,0.012995630502700806,0.006205052137374878,0.0236322283744812,0.4321903586387634,0.015975117683410645,0.01876966655254364,0.01688593626022339,0.07731255888938904,1697213686000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,1.2838766312026584,0.407949298620224,0.010417312383651733,0.011552736163139343,0.004966646432876587,0.018915534019470215,0.4367360472679138,0.01504775881767273,0.0176800936460495,0.014386206865310669,0.06586745381355286,1697213695000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,1.4108427896674494,0.41288676857948303,0.010265454649925232,0.011384308338165283,0.0030635297298431396,0.011667490005493164,0.4402290880680084,0.01438876986503601,0.016905784606933594,0.012358874082565308,0.05658528208732605,1697213703000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,1.5503649873991951,0.42036592960357666,0.00916646420955658,0.010165542364120483,0.0026981234550476074,0.010275691747665405,0.44584354758262634,0.01318223774433136,0.015488237142562866,0.010611116886138916,0.04858309030532837,1697213711000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,1.7036849263126388,0.42257267236709595,0.007323086261749268,0.008121222257614136,0.0035737156867980957,0.01361057162284851,0.4464186728000641,0.0111464262008667,0.013096332550048828,0.011611312627792358,0.053162604570388794,1697213719000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,1.8721671037050718,0.4335809648036957,0.006585821509361267,0.0073036253452301025,0.0015231668949127197,0.005801081657409668,0.453217089176178,0.010353073477745056,0.012164101004600525,0.008162468671798706,0.03737178444862366,1697213728000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,2.0573109558358813,0.4410076439380646,0.004367008805274963,0.004842966794967651,0.002168625593185425,0.008259236812591553,0.4600246250629425,0.00765363872051239,0.008992448449134827,0.007110804319381714,0.03255704045295715,1697213736000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,2.2607642024187125,0.4468519389629364,0.004765123128890991,0.005284503102302551,0.0019661784172058105,0.00748831033706665,0.46371403336524963,0.008337244391441345,0.00979568064212799,0.006401032209396362,0.02930694818496704,1697213744000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,2.4843375107878645,0.456053763628006,0.002662181854248047,0.0029523223638534546,0.0014567077159881592,0.005547940731048584,0.46985456347465515,0.006203174591064453,0.007288306951522827,0.005616933107376099,0.025717228651046753,1697213753000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,2.730020610245204,0.4642687439918518,0.002624794840812683,0.002910897135734558,0.0010329186916351318,0.003933966159820557,0.4772437810897827,0.005468264222145081,0.006424814462661743,0.004509985446929932,0.02064870297908783,1697213761000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.3,0.1,0.2,0.02,10,242,3.0,0.4703725278377533,0.0017547905445098877,0.00194607675075531,0.0014205574989318848,0.005410224199295044,0.48012492060661316,0.004174679517745972,0.004904985427856445,0.004588425159454346,0.021008118987083435,1697213769000
