fairness_name,dataset_name,num_epochs,learning_rate,CUSTOM_MAX,train_size,test_size,eta,gamma_0,gamma_1,information_0,information_1,feature_size_0,feature_size_1,fairness_weight,objective_loss_train,alpha_loss_train_00,alpha_loss_train_01,alpha_loss_train_10,alpha_loss_train_11,objective_loss_test,alpha_loss_test_00,alpha_loss_test_01,alpha_loss_test_10,alpha_loss_test_11,timestamp
Beta,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,5.7754862646238205,0.35302507877349854,0.0013410001993179321,0.002738550305366516,0.00508570671081543,0.023818254470825195,0.36939823627471924,0.004421606659889221,0.009284257888793945,0.02076667547225952,0.09299351274967194,1697212164000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,6.4216171719675845,0.3578265309333801,0.0001268833875656128,0.00025920569896698,0.004813075065612793,0.022541165351867676,0.3729472756385803,0.003789559006690979,0.007957130670547485,0.019126594066619873,0.08564914762973785,1697212173000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,7.140033793499966,0.3659783601760864,0.0009242892265319824,0.0018875151872634888,0.0032877326011657715,0.015397727489471436,0.37859854102134705,0.004027560353279114,0.008456841111183167,0.015268191695213318,0.06837132573127747,1697212182000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,7.9388230732386065,0.37095504999160767,0.00038236379623413086,0.0007808953523635864,0.0029149651527404785,0.013651728630065918,0.3826194107532501,0.0028571784496307373,0.005999401211738586,0.014282375574111938,0.06395679712295532,1697212190000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,8.826976679796855,0.37603166699409485,0.0003352910280227661,0.0006847381591796875,0.003274872899055481,0.015337362885475159,0.3851844072341919,0.0028055012226104736,0.005890890955924988,0.013149797916412354,0.058885201811790466,1697212199000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,9.814492222194371,0.383421927690506,0.0007003545761108398,0.0014302432537078857,0.002295747399330139,0.010751679539680481,0.3896106481552124,0.0027050822973251343,0.005680009722709656,0.011563509702682495,0.05178157985210419,1697212208000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,10.912485789158175,0.3893374502658844,0.0006249099969863892,0.0012762248516082764,0.0013249963521957397,0.006205379962921143,0.3958113193511963,0.0024811625480651855,0.005209803581237793,0.009808093309402466,0.04392080008983612,1697212217000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,12.133317078726476,0.3946220576763153,0.0003822147846221924,0.0007805675268173218,0.0012805163860321045,0.005997076630592346,0.39874526858329773,0.002244129776954651,0.004712119698524475,0.008655086159706116,0.03875774145126343,1697212225000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,13.490728526691848,0.40394502878189087,1.9103288650512695e-05,3.9011240005493164e-05,0.0014650672674179077,0.006861299276351929,0.40764379501342773,0.0012990832328796387,0.002727821469306946,0.007178932428359985,0.03214743733406067,1697212234000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,15.000000000000004,0.40882691740989685,0.00040422379970550537,0.0008255243301391602,0.0006445944309234619,0.003019005060195923,0.4103247821331024,0.0014774203300476074,0.003102242946624756,0.006082803010940552,0.027238905429840088,1697212243000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,0.5,0.3166165351867676,0.014322131872177124,0.029248304665088654,0.011816948652267456,0.05534294247627258,0.3416643738746643,0.01875562220811844,0.039382174611091614,0.0313410758972168,0.14034594595432281,1697212252000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,0.5494464013827624,0.319245308637619,0.014002174139022827,0.02859489619731903,0.01053708791732788,0.04934889078140259,0.34317487478256226,0.01902226358652115,0.03994198143482208,0.02975127100944519,0.1332271546125412,1697212260000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,0.6037826959849352,0.32846808433532715,0.013494864106178284,0.027558907866477966,0.006853878498077393,0.032099127769470215,0.3516532778739929,0.017897017300128937,0.03757929801940918,0.025588303804397583,0.11458507180213928,1697212268000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,0.6634924590522101,0.32973432540893555,0.012811906635761261,0.026164203882217407,0.006719470024108887,0.03146958351135254,0.35200411081314087,0.017725959420204163,0.037220075726509094,0.025395125150680542,0.11371998488903046,1697212276000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,0.7291070879416733,0.330570250749588,0.010240554809570312,0.02091306447982788,0.007988989353179932,0.0374150276184082,0.35190778970718384,0.014566570520401001,0.0305861234664917,0.024489134550094604,0.10966290533542633,1697212285000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,0.8012105313844353,0.3387761116027832,0.010021649301052094,0.020465970039367676,0.0062995851039886475,0.0295029878616333,0.35843560099601746,0.013865306973457336,0.029113709926605225,0.022414326667785645,0.10037204623222351,1697212293000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,0.8804444864382975,0.3410082459449768,0.00920073688030243,0.018789559602737427,0.004679262638092041,0.021914392709732056,0.36039674282073975,0.013249725103378296,0.027821123600006104,0.021827638149261475,0.09774436056613922,1697212301000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,0.9675141093816337,0.3470604717731476,0.008610166609287262,0.017583489418029785,0.004489004611968994,0.021023541688919067,0.3653131425380707,0.012566603720188141,0.026386737823486328,0.0193842351436615,0.08680301904678345,1697212309000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,1.063194291373574,0.3510598838329315,0.007496736943721771,0.015309616923332214,0.0021341145038604736,0.009994655847549438,0.3675541281700134,0.010286152362823486,0.021598368883132935,0.017819464206695557,0.07979610562324524,1697212317000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,1.1683365547318127,0.3577786982059479,0.006856799125671387,0.014002814888954163,0.0023075640201568604,0.010807305574417114,0.37170931696891785,0.010055407881736755,0.021113932132720947,0.016221821308135986,0.0726415365934372,1697212326000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,1.2838766312026584,0.3649131655693054,0.005541741847991943,0.011317223310470581,0.002789705991744995,0.01306527853012085,0.37767350673675537,0.007911458611488342,0.016612142324447632,0.0146409273147583,0.06556244194507599,1697212334000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,1.4108427896674494,0.36671337485313416,0.004226058721542358,0.008630350232124329,0.0029037296772003174,0.01359914243221283,0.379507452249527,0.006815880537033081,0.014311686158180237,0.014179408550262451,0.06349563598632812,1697212342000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,1.5503649873991951,0.37447091937065125,0.004038214683532715,0.008246704936027527,0.0012639760971069336,0.005919665098190308,0.38570284843444824,0.006323531270027161,0.01327785849571228,0.01287168264389038,0.05763959884643555,1697212350000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,1.7036849263126388,0.3805559575557709,0.0034853965044021606,0.007117748260498047,0.001729518175125122,0.008099943399429321,0.38869941234588623,0.005533337593078613,0.011618614196777344,0.010947927832603455,0.04902508854866028,1697212358000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,1.8721671037050718,0.38788512349128723,0.0029015690088272095,0.005925536155700684,0.0006192177534103394,0.002900049090385437,0.39558491110801697,0.004670754075050354,0.00980745255947113,0.009065881371498108,0.04059720039367676,1697212366000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,2.0573109558358813,0.3931022882461548,0.0022094398736953735,0.004512116312980652,0.0010374635457992554,0.004858881235122681,0.39765653014183044,0.0037936270236968994,0.007965698838233948,0.008787333965301514,0.03934997320175171,1697212374000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,2.2607642024187125,0.394194096326828,0.0020515769720077515,0.004189670085906982,0.0009783804416656494,0.004582077264785767,0.4000152051448822,0.0034460723400115967,0.00723595917224884,0.008030250668525696,0.0359596312046051,1697212383000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,2.4843375107878645,0.4027417004108429,0.0011417269706726074,0.0023315995931625366,0.0013211816549301147,0.006187707185745239,0.4066026210784912,0.0024963021278381348,0.005241557955741882,0.007399633526802063,0.033135801553726196,1697212391000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,2.730020610245204,0.408348947763443,0.0010464191436767578,0.0021369904279708862,0.00019879639148712158,0.0009310245513916016,0.41064363718032837,0.0021921545267105103,0.004602938890457153,0.0060739666223526,0.02719913423061371,1697212399000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.3,0.2,0.1,0.2,0.02,10,242,3.0,0.4115235507488251,0.00037917494773864746,0.0007742941379547119,0.0010636448860168457,0.004981324076652527,0.41259142756462097,0.001216500997543335,0.0025543272495269775,0.006453767418861389,0.028900116682052612,1697212407000
