fairness_name,dataset_name,num_epochs,learning_rate,CUSTOM_MAX,train_size,test_size,eta,gamma_0,gamma_1,information_0,information_1,feature_size_0,feature_size_1,fairness_weight,objective_loss_train,alpha_loss_train_00,alpha_loss_train_01,alpha_loss_train_10,alpha_loss_train_11,objective_loss_test,alpha_loss_test_00,alpha_loss_test_01,alpha_loss_test_10,alpha_loss_test_11,timestamp
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,0.6634924590522101,0.1865769922733307,0.0196370929479599,0.026375047862529755,0.018307507038116455,0.05757153034210205,0.19877088069915771,0.019710950553417206,0.026109788566827774,0.03127646446228027,0.09104645252227783,1697217725000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,0.7291070879416733,0.20686249434947968,0.023259244859218597,0.031240031123161316,0.02099841833114624,0.06603318452835083,0.22120149433612823,0.022282347083091736,0.029515936970710754,0.007122397422790527,0.020733416080474854,1697217733000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,0.8012105313844353,0.2001141607761383,0.01683030277490616,0.022605154663324356,0.004036128520965576,0.01269221305847168,0.21013912558555603,0.015857301652431488,0.021005116403102875,0.01780325174331665,0.05182582139968872,1697217741000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,0.8804444864382975,0.2054276466369629,0.0190340057015419,0.025565017014741898,0.007152438163757324,0.022492051124572754,0.21453361213207245,0.018111519515514374,0.023991122841835022,0.0053795576095581055,0.015660226345062256,1697217750000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,0.9675141093816337,0.2113071233034134,0.013681039214134216,0.018375348299741745,0.015250861644744873,0.047958970069885254,0.21617984771728516,0.013543985784053802,0.017940808087587357,0.025471359491348267,0.07414752244949341,1697217758000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,1.063194291373574,0.22161342203617096,0.013829246163368225,0.018574386835098267,0.0016259849071502686,0.005113124847412109,0.22614292800426483,0.012526467442512512,0.016592971980571747,0.012425363063812256,0.03617042303085327,1697217766000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,1.1683365547318127,0.24245089292526245,0.014097407460212708,0.018934577703475952,0.028174400329589844,0.08859965205192566,0.24606141448020935,0.012868866324424744,0.017046526074409485,0.017203211784362793,0.050079017877578735,1697217774000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,1.2838766312026584,0.2363259643316269,0.010458573698997498,0.014047153294086456,0.014482349157333374,0.04554247856140137,0.238340824842453,0.009829461574554443,0.013020448386669159,0.026158839464187622,0.07614892721176147,1697217782000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,1.4108427896674494,0.2521427273750305,0.008022211492061615,0.010774798691272736,0.00347021222114563,0.01091262698173523,0.25260990858078003,0.007151447236537933,0.009473070502281189,0.01069110631942749,0.031122267246246338,1697217791000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,1.5503649873991951,0.26478758454322815,0.0063806623220443726,0.00857003778219223,0.018842697143554688,0.05925416946411133,0.26207730174064636,0.005002498626708984,0.006626509130001068,0.027336806058883667,0.07957804203033447,1697217799000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,1.7036849263126388,0.2783462703227997,0.007018178701400757,0.00942627340555191,0.010218799114227295,0.0321347713470459,0.27404987812042236,0.005899600684642792,0.00781482458114624,0.017639726400375366,0.05134955048561096,1697217808000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,1.8721671037050718,0.29713666439056396,0.007291249930858612,0.009793028235435486,0.019818633794784546,0.06232339143753052,0.29066064953804016,0.005968965590000153,0.007906727492809296,0.015214502811431885,0.04428967833518982,1697217816000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,2.0573109558358813,0.30244866013526917,0.00609559565782547,0.008187130093574524,0.007526129484176636,0.023667246103286743,0.29568684101104736,0.005186803638935089,0.006870605051517487,0.0018710494041442871,0.005446732044219971,1697217824000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,2.2607642024187125,0.3147023618221283,0.005119606852531433,0.006876237690448761,0.00716322660446167,0.02252596616744995,0.3090381622314453,0.004431545734405518,0.0058701783418655396,0.0031870901584625244,0.009277641773223877,1697217833000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,2.4843375107878645,0.32237890362739563,0.004811778664588928,0.006462812423706055,0.009354472160339355,0.029416799545288086,0.3142688274383545,0.0048063695430755615,0.00636667013168335,0.003935515880584717,0.011456400156021118,1697217841000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,2.730020610245204,0.32351911067962646,0.004019908607006073,0.005399249494075775,0.006656765937805176,0.020933538675308228,0.31282830238342285,0.0035316795110702515,0.004678197205066681,0.013001412153244019,0.037847310304641724,1697217849000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.5,10,242,3.0,0.34145382046699524,0.002407938241958618,0.0032341405749320984,0.0006428509950637817,0.0020215213298797607,0.3298737108707428,0.001639723777770996,0.002172030508518219,0.004784241318702698,0.013927072286605835,1697217857000
