fairness_name,dataset_name,num_epochs,learning_rate,CUSTOM_MAX,train_size,test_size,eta,gamma_0,gamma_1,information_0,information_1,feature_size_0,feature_size_1,fairness_weight,objective_loss_train,alpha_loss_train_00,alpha_loss_train_01,alpha_loss_train_10,alpha_loss_train_11,objective_loss_test,alpha_loss_test_00,alpha_loss_test_01,alpha_loss_test_10,alpha_loss_test_11,timestamp
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,5.7754862646238205,0.323821485042572,0.001330941915512085,0.0017479807138442993,0.0062660276889801025,0.016906023025512695,0.37394213676452637,0.003056831657886505,0.00408240407705307,0.023479461669921875,0.07254678010940552,1697221042000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,6.4216171719675845,0.32950472831726074,0.0003501996397972107,0.00045996159315109253,0.004712343215942383,0.012714028358459473,0.3778113126754761,0.001912049949169159,0.0025535672903060913,0.022165685892105103,0.0684875100851059,1697221051000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,7.140033793499966,0.33628180623054504,0.0007966384291648865,0.0010462626814842224,0.0027837753295898438,0.007510781288146973,0.382303386926651,0.002115905284881592,0.002825811505317688,0.01786130666732788,0.05518774688243866,1697221060000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,7.9388230732386065,0.34404173493385315,0.0005872994661331177,0.0007713437080383301,0.003286108374595642,0.008866086602210999,0.38616427779197693,0.0014653801918029785,0.001957036554813385,0.016294553875923157,0.05034680664539337,1697221069000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,8.826976679796855,0.3481365442276001,0.0005110427737236023,0.0006711333990097046,0.0022395849227905273,0.006042510271072388,0.38878604769706726,0.00151032954454422,0.002017080783843994,0.014599114656448364,0.04510834813117981,1697221078000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,9.814492222194371,0.35654857754707336,0.0009523779153823853,0.0012508034706115723,0.0014891624450683594,0.004017814993858337,0.39338549971580505,0.001768261194229126,0.0023615658283233643,0.013036161661148071,0.04027903079986572,1697221087000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,10.912485789158175,0.3619290292263031,0.00039429962635040283,0.0005178451538085938,0.0014252960681915283,0.003845423460006714,0.39795559644699097,0.0013860687613487244,0.001851096749305725,0.010730206966400146,0.03315414488315582,1697221097000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,12.133317078726476,0.36998507380485535,0.0006297901272773743,0.0008271262049674988,0.0012071877717971802,0.0032570213079452515,0.4020063877105713,0.0008373558521270752,0.001118302345275879,0.009755373001098633,0.03014218807220459,1697221105000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,13.490728526691848,0.37616971135139465,0.001204073429107666,0.0015813857316970825,0.00012455880641937256,0.0003359764814376831,0.40793538093566895,0.001637473702430725,0.002186894416809082,0.0070114582777023315,0.021663904190063477,1697221114000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,15.000000000000004,0.38451138138771057,0.0004874318838119507,0.000640183687210083,0.0008778125047683716,0.002368330955505371,0.4132170081138611,0.0010500699281692505,0.0014023929834365845,0.006289675831794739,0.0194338858127594,1697221123000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,0.5,0.29559311270713806,0.012380287051200867,0.01625974476337433,0.011610031127929688,0.03132444620132446,0.36288943886756897,0.014587365090847015,0.01948164403438568,0.03656482696533203,0.1129777580499649,1697221133000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,0.5494464013827624,0.2952503561973572,0.01157911866903305,0.015207536518573761,0.014205783605575562,0.03832763433456421,0.3641534149646759,0.013704322278499603,0.0183023139834404,0.03732055425643921,0.11531278491020203,1697221141000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,0.6037826959849352,0.29773932695388794,0.011404313147068024,0.014977969229221344,0.013384759426116943,0.036112695932388306,0.3641476631164551,0.013845942914485931,0.01849144697189331,0.03534314036369324,0.10920296609401703,1697221150000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,0.6634924590522101,0.3004300892353058,0.011023618280887604,0.01447797566652298,0.01086476445198059,0.029313474893569946,0.3633940517902374,0.013255439698696136,0.017702840268611908,0.0329706072807312,0.10187244415283203,1697221158000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,0.7291070879416733,0.30481645464897156,0.010847814381122589,0.014247067272663116,0.00566139817237854,0.01527470350265503,0.3676561713218689,0.013748213648796082,0.0183609277009964,0.030116736888885498,0.09305465221405029,1697221167000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,0.8012105313844353,0.307134211063385,0.010968364775180817,0.014405369758605957,0.007584184408187866,0.020462334156036377,0.36599409580230713,0.012466512620449066,0.016649194061756134,0.030973881483078003,0.0957028865814209,1697221176000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,0.8804444864382975,0.3122621774673462,0.010388702154159546,0.013644121587276459,0.005554884672164917,0.014987319707870483,0.3689858019351959,0.012438610196113586,0.0166119784116745,0.025889158248901367,0.0799921452999115,1697221184000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,0.9675141093816337,0.3121284544467926,0.009346216917037964,0.012274928390979767,0.006296098232269287,0.016987085342407227,0.36882540583610535,0.011872969567775726,0.015856541693210602,0.027453601360321045,0.08482608199119568,1697221193000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,1.063194291373574,0.3201740086078644,0.008751139044761658,0.011493347585201263,0.002938568592071533,0.007928282022476196,0.3715445101261139,0.010108113288879395,0.013499565422534943,0.022125542163848877,0.06836335361003876,1697221201000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,1.1683365547318127,0.32380539178848267,0.007301226258277893,0.009589135646820068,0.0045885443687438965,0.012380063533782959,0.3720130920410156,0.00894925743341446,0.011951863765716553,0.0217340886592865,0.06715387105941772,1697221210000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,1.2838766312026584,0.3284725546836853,0.007108435034751892,0.009335897862911224,0.0026252567768096924,0.0070830583572387695,0.3764788508415222,0.008624479174613953,0.011518120765686035,0.018794149160385132,0.058070093393325806,1697221218000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,1.4108427896674494,0.3328390419483185,0.00592494010925293,0.007781565189361572,0.00507315993309021,0.013687610626220703,0.3784470558166504,0.007469214498996735,0.009975269436836243,0.01952540874481201,0.06032949686050415,1697221227000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,1.5503649873991951,0.33555543422698975,0.005431905388832092,0.007134035229682922,0.005469620227813721,0.014757245779037476,0.37970805168151855,0.0068781450390815735,0.009185858070850372,0.017053961753845215,0.05269327759742737,1697221235000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,1.7036849263126388,0.34056392312049866,0.005295850336551666,0.006955347955226898,0.0021637380123138428,0.005837827920913696,0.3790721893310547,0.007025361061096191,0.009382486343383789,0.01612447202205658,0.04982142150402069,1697221244000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,1.8721671037050718,0.34831926226615906,0.0038959085941314697,0.005116678774356842,0.0026636719703674316,0.007186621427536011,0.3873575031757355,0.005231864750385284,0.006987214088439941,0.014328405261039734,0.04427182674407959,1697221252000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,2.0573109558358813,0.3544550836086273,0.0031813234090805054,0.004178233444690704,0.001791834831237793,0.004834353923797607,0.3906738758087158,0.00439879298210144,0.0058746337890625,0.011354714632034302,0.0350838303565979,1697221261000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,2.2607642024187125,0.35912376642227173,0.003224410116672516,0.004234790802001953,0.002547129988670349,0.006872281432151794,0.3946559727191925,0.004046723246574402,0.005404472351074219,0.010173976421356201,0.03143545985221863,1697221269000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,2.4843375107878645,0.36915063858032227,0.001958891749382019,0.002572685480117798,0.00024065375328063965,0.0006492882966995239,0.40102025866508484,0.0025742799043655396,0.0034379661083221436,0.008882284164428711,0.02744448184967041,1697221278000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,2.730020610245204,0.36950305104255676,0.0016098767518997192,0.002114340662956238,0.0019474178552627563,0.005254313349723816,0.3991672396659851,0.0023381710052490234,0.003122657537460327,0.009911656379699707,0.030625000596046448,1697221286000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,10,300,3.0,0.37553831934928894,0.002000764012336731,0.002627745270729065,0.001277133822441101,0.003445744514465332,0.4055767357349396,0.0023395121097564697,0.0031244605779647827,0.00829721987247467,0.025636762380599976,1697221295000
