fairness_name,dataset_name,num_epochs,learning_rate,CUSTOM_MAX,train_size,test_size,eta,gamma_0,gamma_1,information_0,information_1,feature_size_0,feature_size_1,fairness_weight,objective_loss_train,alpha_loss_train_00,alpha_loss_train_01,alpha_loss_train_10,alpha_loss_train_11,objective_loss_test,alpha_loss_test_00,alpha_loss_test_01,alpha_loss_test_10,alpha_loss_test_11,timestamp
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,0.5494464013827624,0.18542395532131195,0.029274582862854004,0.039847470819950104,0.018513917922973633,0.052175700664520264,0.2012568563222885,0.03142409026622772,0.04132482782006264,0.005075216293334961,0.01380467414855957,1697218053000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,0.6037826959849352,0.18038281798362732,0.021854892373085022,0.02974807471036911,0.0027427077293395996,0.0077294111251831055,0.19271038472652435,0.022733263671398163,0.029895789921283722,0.017058074474334717,0.04639792442321777,1697218061000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,0.6634924590522101,0.1847774237394333,0.019804425537586212,0.026957061141729355,0.00342482328414917,0.009651482105255127,0.19813063740730286,0.02079346776008606,0.027344830334186554,0.016787946224212646,0.04566305875778198,1697218069000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,0.7291070879416733,0.19346915185451508,0.014958210289478302,0.0203605517745018,0.021783411502838135,0.0613897442817688,0.20363417267799377,0.016896359622478485,0.022219892591238022,0.035463184118270874,0.09645974636077881,1697218078000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,0.8012105313844353,0.21087568998336792,0.02130819857120514,0.029003947973251343,0.023700296878814697,0.06679147481918335,0.2191781848669052,0.022800035774707794,0.029983609914779663,0.015508174896240234,0.042182207107543945,1697218086000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,0.8804444864382975,0.20830965042114258,0.01310940831899643,0.01784403622150421,0.005726903676986694,0.016139328479766846,0.21431557834148407,0.014073699712753296,0.01850789040327072,0.016599655151367188,0.04515114426612854,1697218094000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,0.9675141093816337,0.2060588002204895,0.013008847832679749,0.017707165330648422,0.00955265760421753,0.026921331882476807,0.21353141963481903,0.014368273317813873,0.018895264714956284,0.01985451579093933,0.054004400968551636,1697218102000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,1.063194291373574,0.22999882698059082,0.007167331874370575,0.009755901992321014,0.03436368703842163,0.09684315323829651,0.23213039338588715,0.007398813962936401,0.009729959070682526,0.04330793023109436,0.11779764294624329,1697218111000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,1.1683365547318127,0.2333081066608429,0.0068909525871276855,0.00937972217798233,0.03066191077232361,0.08641073107719421,0.23728357255458832,0.007242068648338318,0.009523820132017136,0.0402582585811615,0.1095024049282074,1697218119000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,1.2838766312026584,0.24354809522628784,0.007757909595966339,0.010559797286987305,0.015187233686447144,0.04280039668083191,0.24122464656829834,0.008357271552085876,0.01099037379026413,0.0219210684299469,0.05962526798248291,1697218127000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,1.4108427896674494,0.25589248538017273,0.008068792521953583,0.010982975363731384,0.0063526928424835205,0.01790297031402588,0.25560644268989563,0.008865974843502045,0.011659376323223114,0.0006113052368164062,0.0016627609729766846,1697218136000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,1.5503649873991951,0.27451634407043457,0.004730015993118286,0.00643833726644516,0.020513474941253662,0.05781066417694092,0.27234765887260437,0.005475394427776337,0.007200516760349274,0.02799162268638611,0.07613721489906311,1697218144000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,1.7036849263126388,0.29103031754493713,0.005878373980522156,0.008001431822776794,0.018745899200439453,0.052829355001449585,0.28895893692970276,0.006933629512786865,0.009118162095546722,0.01533132791519165,0.041701048612594604,1697218152000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,1.8721671037050718,0.29134899377822876,0.004048086702823639,0.005510099232196808,0.0007984936237335205,0.0022502541542053223,0.28799673914909363,0.004542738199234009,0.005974002182483673,0.0051291584968566895,0.013951241970062256,1697218161000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,2.0573109558358813,0.30261939764022827,0.0038966983556747437,0.0053040459752082825,0.001523047685623169,0.004292160272598267,0.2983294129371643,0.0047500357031822205,0.006246618926525116,0.002627074718475342,0.007145673036575317,1697218169000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,2.2607642024187125,0.310383677482605,0.0025116950273513794,0.00341884046792984,0.007612496614456177,0.021453410387039185,0.3062489926815033,0.0029329434037208557,0.003857038915157318,0.010448366403579712,0.028419703245162964,1697218177000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,2.4843375107878645,0.3195542097091675,0.002960391342639923,0.004029586911201477,0.006691843271255493,0.01885882019996643,0.3146798610687256,0.003701910376548767,0.004868254065513611,0.003165125846862793,0.008609145879745483,1697218186000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,2.730020610245204,0.3332665264606476,0.0033103525638580322,0.004505924880504608,0.0037613511085510254,0.010600239038467407,0.32734304666519165,0.004377834498882294,0.005757175385951996,0.0002784132957458496,0.0007572174072265625,1697218194000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,1,10,242,3.0,0.3333759009838104,0.0028559714555740356,0.003887452185153961,0.0030622780323028564,0.008630111813545227,0.3277255594730377,0.00357702374458313,0.004704035818576813,0.005683615803718567,0.01545947790145874,1697218203000
