fairness_name,dataset_name,num_epochs,learning_rate,CUSTOM_MAX,train_size,test_size,eta,gamma_0,gamma_1,information_0,information_1,feature_size_0,feature_size_1,fairness_weight,objective_loss_train,alpha_loss_train_00,alpha_loss_train_01,alpha_loss_train_10,alpha_loss_train_11,objective_loss_test,alpha_loss_test_00,alpha_loss_test_01,alpha_loss_test_10,alpha_loss_test_11,timestamp
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,5.7754862646238205,0.3758389949798584,0.001149296760559082,0.0015553683042526245,0.0051876455545425415,0.014390304684638977,0.3759225606918335,0.006897434592247009,0.0091724693775177,0.020876243710517883,0.06436052918434143,1697216927000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,6.4216171719675845,0.37944135069847107,0.0012668520212173462,0.0017144978046417236,0.005265340209007263,0.014605745673179626,0.3779096007347107,0.006394863128662109,0.008504137396812439,0.018464982509613037,0.05692671239376068,1697216935000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,7.140033793499966,0.3860752284526825,0.0013501495122909546,0.0018271952867507935,0.0033282339572906494,0.009232312440872192,0.38160330057144165,0.005558490753173828,0.007391884922981262,0.01618167757987976,0.04988732933998108,1697216944000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,7.9388230732386065,0.3922291696071625,0.0008357316255569458,0.0011310279369354248,0.003454431891441345,0.00958244502544403,0.3847465515136719,0.004504173994064331,0.005989789962768555,0.013309434056282043,0.0410323441028595,1697216953000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,8.826976679796855,0.3981354534626007,0.0010228455066680908,0.0013843029737472534,0.0027462393045425415,0.0076179057359695435,0.38796699047088623,0.004076525568962097,0.005421146750450134,0.012127459049224854,0.037388429045677185,1697216961000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,9.814492222194371,0.40090543031692505,0.0008811056613922119,0.001192435622215271,0.002612069249153137,0.0072456300258636475,0.3898983299732208,0.003893524408340454,0.005177721381187439,0.010692387819290161,0.03296405076980591,1697216970000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,10.912485789158175,0.4077143669128418,0.00043445825576782227,0.0005880147218704224,0.0009669214487075806,0.0026821792125701904,0.3945007622241974,0.002977311611175537,0.003959342837333679,0.008403658866882324,0.02590818703174591,1697216979000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,12.133317078726476,0.4141477346420288,0.0006042718887329102,0.0008177906274795532,0.0007388144731521606,0.002049461007118225,0.39813554286956787,0.0026379674673080444,0.0035080760717391968,0.007334083318710327,0.02261066436767578,1697216987000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,13.490728526691848,0.41978365182876587,0.00043563544750213623,0.0005895495414733887,0.0010490119457244873,0.0029099583625793457,0.4010278582572937,0.0020491033792495728,0.002724975347518921,0.006178542971611023,0.01904815435409546,1697216996000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,15.000000000000004,0.4257100522518158,0.00013966858386993408,0.00018900632858276367,0.0006532967090606689,0.0018122345209121704,0.40532466769218445,0.0013063699007034302,0.0017372369766235352,0.0045056939125061035,0.013890847563743591,1697217005000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,0.5,0.3352758288383484,0.022627785801887512,0.030623428523540497,0.015696048736572266,0.04354009032249451,0.35657331347465515,0.03072178363800049,0.040855079889297485,0.03434315323829651,0.10587821900844574,1697217014000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,0.5494464013827624,0.3367771804332733,0.019506603479385376,0.02639937400817871,0.015903562307357788,0.0441155731678009,0.3564645051956177,0.027653314173221588,0.03677448630332947,0.03484952449798584,0.10743948817253113,1697217022000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,0.6037826959849352,0.3374920189380646,0.018517449498176575,0.02506066858768463,0.01653483510017395,0.04586672782897949,0.35680270195007324,0.026541873812675476,0.03529651463031769,0.033734917640686035,0.1040029376745224,1697217030000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,0.6634924590522101,0.3422965407371521,0.019548878073692322,0.026456594467163086,0.0123063325881958,0.03413704037666321,0.35897523164749146,0.02703014761209488,0.035945817828178406,0.030586689710617065,0.09429721534252167,1697217038000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,0.7291070879416733,0.3471778631210327,0.0188276469707489,0.025480449199676514,0.009955286979675293,0.02761542797088623,0.3622133433818817,0.02663356065750122,0.03541839122772217,0.027721494436264038,0.08546395599842072,1697217046000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,0.8012105313844353,0.3499278426170349,0.01643812656402588,0.02224661409854889,0.009555071592330933,0.02650544047355652,0.36308714747428894,0.023530878126621246,0.031292304396629333,0.02703005075454712,0.083332359790802,1697217055000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,0.8804444864382975,0.3543335795402527,0.014979913830757141,0.02027316391468048,0.007999807596206665,0.02219107747077942,0.36470362544059753,0.022109754383563995,0.029402434825897217,0.024805784225463867,0.076475128531456,1697217063000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,0.9675141093816337,0.35881152749061584,0.013644672930240631,0.018466085195541382,0.006403625011444092,0.017763212323188782,0.36800041794776917,0.02020280808210373,0.026866480708122253,0.022477105259895325,0.0692957192659378,1697217071000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,1.063194291373574,0.3640911877155304,0.012681730091571808,0.017162904143333435,0.005809992551803589,0.01611664891242981,0.3693779408931732,0.018419168889522552,0.02449461817741394,0.021130740642547607,0.06514491140842438,1697217079000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,1.1683365547318127,0.3683737814426422,0.01022803783416748,0.013842180371284485,0.004323855042457581,0.011994138360023499,0.37240782380104065,0.016110137104988098,0.02142392098903656,0.02040417492389679,0.06290504336357117,1697217087000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,1.2838766312026584,0.3745158612728119,0.009268082678318024,0.01254299283027649,0.003915458917617798,0.010861173272132874,0.374518483877182,0.014129295945167542,0.018789708614349365,0.017498433589935303,0.05394679307937622,1697217096000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,1.4108427896674494,0.378946989774704,0.007941395044326782,0.010747522115707397,0.0035652071237564087,0.0098896324634552,0.3776859939098358,0.012564316391944885,0.016708582639694214,0.015519216656684875,0.047845035791397095,1697217104000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,1.5503649873991951,0.3804638981819153,0.007385239005088806,0.009994864463806152,0.0040177106857299805,0.011144980788230896,0.37661710381507874,0.012177646160125732,0.016194313764572144,0.016125455498695374,0.04971390962600708,1697217112000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,1.7036849263126388,0.38438546657562256,0.005345746874809265,0.007234692573547363,0.00452066957950592,0.012540102005004883,0.3806057870388031,0.009811848402023315,0.013048157095909119,0.014614641666412354,0.04505619406700134,1697217120000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,1.8721671037050718,0.39305099844932556,0.0041723549365997314,0.0056466758251190186,0.0014945566654205322,0.004145830869674683,0.38498783111572266,0.008187562227249146,0.010888144373893738,0.012727543711662292,0.03923828899860382,1697217128000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,2.0573109558358813,0.39690446853637695,0.003482133150100708,0.004712551832199097,0.0017719864845275879,0.004915371537208557,0.3872447907924652,0.006859451532363892,0.00912196934223175,0.011123046278953552,0.03429175913333893,1697217136000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,2.2607642024187125,0.40315571427345276,0.0030458271503448486,0.004122093319892883,0.001534491777420044,0.004256591200828552,0.3897542655467987,0.00595344603061676,0.007917121052742004,0.009625717997550964,0.029675617814064026,1697217145000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,2.4843375107878645,0.4085136651992798,0.0029391348361968994,0.003977730870246887,0.0006587356328964233,0.0018273890018463135,0.3944801390171051,0.005049973726272583,0.006715670228004456,0.008225440979003906,0.02535867691040039,1697217153000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,2.730020610245204,0.41190657019615173,0.0015532374382019043,0.002102077007293701,0.0012698322534561157,0.0035224854946136475,0.39660558104515076,0.003910839557647705,0.005200818181037903,0.007537424564361572,0.023237496614456177,1697217161000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.0,10,242,3.0,0.41392943263053894,0.0019667893648147583,0.002661779522895813,0.0004769861698150635,0.001323103904724121,0.3980134129524231,0.004214823246002197,0.005605056881904602,0.006730169057846069,0.02074873447418213,1697217169000
