fairness_name,dataset_name,num_epochs,learning_rate,CUSTOM_MAX,train_size,test_size,eta,gamma_0,gamma_1,information_0,information_1,feature_size_0,feature_size_1,fairness_weight,objective_loss_train,alpha_loss_train_00,alpha_loss_train_01,alpha_loss_train_10,alpha_loss_train_11,objective_loss_test,alpha_loss_test_00,alpha_loss_test_01,alpha_loss_test_10,alpha_loss_test_11,timestamp
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,7.140033793499966,0.36847248673439026,9.690225124359131e-05,0.00012749433517456055,0.0027657002210617065,0.00891159474849701,0.3971819579601288,0.0002851709723472595,0.00037816911935806274,0.006162077188491821,0.021118775010108948,1697218664000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,7.9388230732386065,0.3742094337940216,0.00022383034229278564,0.0002944767475128174,0.0013462454080581665,0.004337742924690247,0.4009362757205963,0.0005723834037780762,0.0007590204477310181,0.005136430263519287,0.017603695392608643,1697218672000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,8.826976679796855,0.3783744275569916,0.00014713406562805176,0.0001936107873916626,0.001335933804512024,0.004304707050323486,0.40319859981536865,0.0001690685749053955,0.000224187970161438,0.004705667495727539,0.016127318143844604,1697218681000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,9.814492222194371,0.3818104565143585,0.00016677379608154297,0.00021946430206298828,0.0012951940298080444,0.004173353314399719,0.40405550599098206,0.00040477514266967773,0.0005368143320083618,0.004337131977081299,0.014864429831504822,1697218690000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,10.912485789158175,0.3858863115310669,7.769465446472168e-05,0.00010220706462860107,0.0009499192237854004,0.0030607879161834717,0.4080357253551483,3.74913215637207e-05,4.9695372581481934e-05,0.0037260055541992188,0.012769967317581177,1697218698000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,12.133317078726476,0.3909856677055359,0.0004208981990814209,0.0005538463592529297,0.000559002161026001,0.001801222562789917,0.4110907018184662,0.00045083463191986084,0.000597834587097168,0.002472013235092163,0.008472129702568054,1697218708000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,13.490728526691848,0.3946177661418915,0.00012177228927612305,0.00016021728515625,0.0012229084968566895,0.003940403461456299,0.41204598546028137,0.0005931109189987183,0.000786513090133667,0.0030469000339508057,0.010442495346069336,1697218717000
Beta,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,15.000000000000004,0.39895743131637573,0.00025457143783569336,0.000335007905960083,0.0005105137825012207,0.001645103096961975,0.41575032472610474,0.00015716254711151123,0.00020840764045715332,0.002190634608268738,0.007507771253585815,1697218725000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,0.5,0.3434675335884094,0.003824278712272644,0.005032308399677277,0.005197405815124512,0.016747236251831055,0.38406381011009216,0.004128091037273407,0.00547434389591217,0.012517377734184265,0.04289993643760681,1697218734000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,0.5494464013827624,0.3449046313762665,0.002921156585216522,0.0038439184427261353,0.006184667348861694,0.01992844045162201,0.3851017653942108,0.00335606187582016,0.004450574517250061,0.012592241168022156,0.04315648972988129,1697218743000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,0.6037826959849352,0.3453589677810669,0.0023354217410087585,0.0030731260776519775,0.007334411144256592,0.023633018136024475,0.38366198539733887,0.002948284149169922,0.003909789025783539,0.012277141213417053,0.04207640886306763,1697218751000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,0.6634924590522101,0.3484479486942291,0.002647101879119873,0.0034832656383514404,0.004627406597137451,0.014910519123077393,0.3862453103065491,0.0034275129437446594,0.004545316100120544,0.010897904634475708,0.03734956681728363,1697218759000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,0.7291070879416733,0.3499270975589752,0.0012573152780532837,0.0016544908285140991,0.006153106689453125,0.019826725125312805,0.38829711079597473,0.0018735304474830627,0.002484530210494995,0.010947763919830322,0.03752049803733826,1697218767000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,0.8012105313844353,0.35341763496398926,0.0028591156005859375,0.0037623196840286255,0.0036435574293136597,0.011740386486053467,0.38878345489501953,0.003097452223300934,0.004107624292373657,0.009225800633430481,0.031618982553482056,1697218776000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,0.8804444864382975,0.3563123643398285,0.0025092214345932007,0.003301858901977539,0.002811133861541748,0.009058162569999695,0.3903440833091736,0.00289328396320343,0.0038368701934814453,0.008577778935432434,0.02939799427986145,1697218784000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,0.9675141093816337,0.35898280143737793,0.002214774489402771,0.0029143840074539185,0.0038664638996124268,0.01245860755443573,0.3925555944442749,0.0026950016617774963,0.003573864698410034,0.008508235216140747,0.029159650206565857,1697218792000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,1.063194291373574,0.3610745072364807,0.002543404698371887,0.0033468008041381836,0.0018983036279678345,0.006116777658462524,0.3931615948677063,0.003162957727909088,0.004194483160972595,0.007235005497932434,0.02479603886604309,1697218801000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,1.1683365547318127,0.36331719160079956,0.001534879207611084,0.0020197033882141113,0.0029829591512680054,0.009611725807189941,0.39266273379325867,0.0018445402383804321,0.002446115016937256,0.007038474082946777,0.024122461676597595,1697218809000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,1.2838766312026584,0.36689257621765137,0.0020018666982650757,0.0026342570781707764,0.0015023797750473022,0.004840925335884094,0.3960801064968109,0.0021386444568634033,0.0028361231088638306,0.005864590406417847,0.020099401473999023,1697218817000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,1.4108427896674494,0.3705543279647827,0.001480013132095337,0.0019475072622299194,0.001524418592453003,0.004911959171295166,0.39930757880210876,0.0018499791622161865,0.0024532973766326904,0.005805492401123047,0.01989676058292389,1697218826000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,1.5503649873991951,0.3705601394176483,0.0009410232305526733,0.001238301396369934,0.0017479360103607178,0.005632176995277405,0.39824047684669495,0.001324489712715149,0.001756414771080017,0.005636692047119141,0.019318372011184692,1697218834000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,1.7036849263126388,0.3762071132659912,0.0007888227701187134,0.0010379999876022339,0.0018616020679473877,0.005998581647872925,0.403395414352417,0.001068994402885437,0.0014176666736602783,0.004674732685089111,0.016021326184272766,1697218842000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,1.8721671037050718,0.37904179096221924,0.0007058382034301758,0.0009287595748901367,0.0013422667980194092,0.004325106739997864,0.40352293848991394,0.0009213835000991821,0.0012218952178955078,0.0039899349212646484,0.013674482703208923,1697218851000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,2.0573109558358813,0.3842540383338928,0.0007604509592056274,0.0010006576776504517,0.0006618201732635498,0.002132624387741089,0.40680763125419617,0.001111254096031189,0.001473650336265564,0.0032088905572891235,0.01099751889705658,1697218859000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,2.2607642024187125,0.38624170422554016,0.00018806755542755127,0.0002474784851074219,0.0008421242237091064,0.0027135759592056274,0.40806421637535095,0.0004941076040267944,0.0006552636623382568,0.0037462711334228516,0.01283930242061615,1697218867000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,2.4843375107878645,0.3915039896965027,0.0007611662149429321,0.0010016262531280518,0.0005339533090591431,0.0017205476760864258,0.4102000296115875,0.0010903328657150269,0.0014459192752838135,0.0026364773511886597,0.009035825729370117,1697218876000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,2.730020610245204,0.39268195629119873,0.0005570799112319946,0.0007330626249313354,0.0006797313690185547,0.002190306782722473,0.4132087826728821,0.0007762908935546875,0.0010294616222381592,0.0022210627794265747,0.007612153887748718,1697218884000
Alpha,synthetic,100,0.0001,MAX,6000,6000,0.4,0.2,0.1,0.2,0.02,5,242,3.0,0.39536991715431213,0.0002158433198928833,0.0002840012311935425,0.0004031360149383545,0.001299053430557251,0.4135400056838989,0.0005662739276885986,0.0007509738206863403,0.0028553009033203125,0.009785875678062439,1697218892000
